424,38,388
423,39,389
423,39,390
423,39,391
422,39,392
422,39,393
421,39,394
421,39,395
421,39,396
420,39,397
420,39,398
420,40,399
419,40,400
419,40,401
418,40,402
418,40,403
417,40,404
417,40,405
417,40,406
416,40,407
416,40,408
415,41,409
415,41,410
415,41,411
414,41,412
414,41,413
413,41,414
413,41,415
413,41,416
412,41,417
412,41,418
411,42,419
411,42,420
410,42,421
410,42,422
410,42,423
409,42,424
409,42,425
408,42,426
408,42,427
407,42,428
407,43,429
407,43,430
406,43,431
406,43,432
405,43,433
405,43,434
404,43,435
404,43,436
404,43,437
403,43,438
403,44,439
402,44,440
402,44,441
401,44,442
401,44,443
400,44,444
400,44,445
400,44,446
399,44,447
399,44,448
398,45,449
398,45,450
397,45,451
397,45,452
396,45,453
396,45,454
396,45,455
395,45,456
395,45,457
394,45,458
394,46,459
393,46,460
393,46,461
392,46,462
392,46,463
391,46,464
391,46,465
390,46,466
390,46,467
390,46,468
389,47,469
389,47,470
388,47,471
388,47,472
387,47,473
387,47,474
386,47,475
386,47,476
385,47,477
385,47,478
384,48,479
384,48,480
383,48,481
383,48,482
382,48,483
382,48,484
381,48,485
381,48,486
380,48,487
380,48,488
379,49,489
379,49,490
378,49,491
378,49,492
377,49,493
377,49,494
376,49,495
376,49,496
375,49,497
375,49,498
375,50,499
374,50,500
373,50,501
373,50,502
372,50,503
372,50,504
371,50,505
371,50,506
370,50,507
370,50,508
369,51,509
369,51,510
368,51,511
368,51,512
367,51,513
367,51,514
366,51,515
366,51,516
365,51,517
365,51,518
364,52,519
364,52,520
363,52,521
363,52,522
362,52,523
362,52,524
361,52,525
361,52,526
360,52,527
360,52,528
359,53,529
359,53,530
358,53,531
357,53,532
357,53,533
356,53,534
356,53,535
355,53,536
355,53,537
354,53,538
354,54,539
353,54,540
353,54,541
352,54,542
352,54,543
351,54,544
350,54,545
350,54,546
349,54,547
349,54,548
348,55,549
348,55,550
347,55,551
347,55,552
346,55,553
345,55,554
345,55,555
344,55,556
344,55,557
343,55,558
343,56,559
342,56,560
342,56,561
341,56,562
340,56,563
340,56,564
339,56,565
339,56,566
338,56,567
338,56,568
337,57,569
336,57,570
336,57,571
335,57,572
335,57,573
334,57,574
334,57,575
333,57,576
332,57,577
332,57,578
331,58,579
331,58,580
330,58,581
330,58,582
329,58,583
328,58,584
328,58,585
327,58,586
327,58,587
326,58,588
325,59,589
325,59,590
324,59,591
324,59,592
323,59,593
322,59,594
322,59,595
321,59,596
321,59,597
320,59,598
320,60,599
319,60,600
318,60,601
318,60,602
317,60,603
316,60,604
316,60,605
315,60,606
315,60,607
314,60,608
313,61,609
313,61,610
312,61,611
312,61,612
311,61,613
310,61,614
310,61,615
309,61,616
309,61,617
308,61,618
307,62,619
307,62,620
306,62,621
305,62,622
305,62,623
304,62,624
304,62,625
303,62,626
302,62,627
302,62,628
301,63,629
300,63,630
300,63,631
299,63,632
299,63,633
298,63,634
297,63,635
297,63,636
296,63,637
295,63,638
295,64,639
294,64,640
293,64,641
293,64,642
292,64,643
291,64,644
291,64,645
290,64,646
290,64,647
289,64,648
288,65,649
288,65,650
287,65,651
286,65,652
286,65,653
285,65,654
284,65,655
284,65,656
283,65,657
282,65,658
282,66,659
281,66,660
280,66,661
280,66,662
279,66,663
278,66,664
278,66,665
277,66,666
276,66,667
276,66,668
275,67,669
274,67,670
274,67,671
273,67,672
272,67,673
272,67,674
271,67,675
270,67,676
270,67,677
269,67,678
268,68,679
268,68,680
267,68,681
266,68,682
266,68,683
265,68,684
264,68,685
264,68,686
263,68,687
262,68,688
261,69,689
261,69,690
260,69,691
259,69,692
259,69,693
258,69,694
257,69,695
257,69,696
256,69,697
255,69,698
255,70,699
254,70,700
253,70,701
252,70,702
252,70,703
251,70,704
250,70,705
250,70,706
249,70,707
248,70,708
247,71,709
247,71,710
246,71,711
245,71,712
245,71,713
244,71,714
243,71,715
242,71,716
242,71,717
241,71,718
240,72,719
240,72,720
239,72,721
238,72,722
237,72,723
237,72,724
236,72,725
235,72,726
235,72,727
234,72,728
233,73,729
232,73,730
232,73,731
231,73,732
230,73,733
229,73,734
229,73,735
228,73,736
227,73,737
226,73,738
226,74,739
225,74,740
224,74,741
223,74,742
223,74,743
222,74,744
221,74,745
220,74,746
220,74,747
219,74,748
218,75,749
217,75,750
217,75,751
216,75,752
215,75,753
214,75,754
214,75,755
213,75,756
212,75,757
211,75,758
211,76,759
210,76,760
209,76,761
208,76,762
208,76,763
207,76,764
206,76,765
205,76,766
205,76,767
204,76,768
203,77,769
202,77,770
202,77,771
201,77,772
200,77,773
199,77,774
198,77,775
198,77,776
197,77,777
196,77,778
195,78,779
195,78,780
194,78,781
193,78,782
192,78,783
191,78,784
191,78,785
190,78,786
189,78,787
188,78,788
187,79,789
187,79,790
186,79,791
185,79,792
184,79,793
183,79,794
183,79,795
182,79,796
181,79,797
180,79,798
180,80,799
179,80,800
178,80,801
177,80,802
176,80,803
175,80,804
175,80,805
174,80,806
173,80,807
172,80,808
171,81,809
171,81,810
170,81,811
169,81,812
168,81,813
167,81,814
167,81,815
166,81,816
165,81,817
164,81,818
163,82,819
162,82,820
162,82,821
161,82,822
160,82,823
159,82,824
158,82,825
158,82,826
157,82,827
156,82,828
155,83,829
154,83,830
153,83,831
153,83,832
152,83,833
151,83,834
150,83,835
149,83,836
148,83,837
148,83,838
147,84,839
146,84,840
145,84,841
144,84,842
143,84,843
142,84,844
142,84,845
141,84,846
140,84,847
139,84,848
138,85,849
137,85,850
137,85,851
136,85,852
135,85,853
134,85,854
133,85,855
132,85,856
131,85,857
131,85,858
130,86,859
129,86,860
128,86,861
127,86,862
126,86,863
125,86,864
125,86,865
124,86,866
123,86,867
122,86,868
121,87,869
120,87,870
119,87,871
118,87,872
118,87,873
117,87,874
116,87,875
115,87,876
114,87,877
113,87,878
112,88,879
111,88,880
111,88,881
110,88,882
109,88,883
108,88,884
107,88,885
106,88,886
105,88,887
104,88,888
103,89,889
103,89,890
102,89,891
101,89,892
100,89,893
99,89,894
98,89,895
97,89,896
96,89,897
95,89,898
95,90,899
94,90,900
93,90,901
92,90,902
91,90,903
90,90,904
89,90,905
88,90,906
87,90,907
86,90,908
85,91,909
85,91,910
84,91,911
83,91,912
82,91,913
81,91,914
80,91,915
79,91,916
78,91,917
77,91,918
76,92,919
75,92,920
74,92,921
74,92,922
73,92,923
72,92,924
71,92,925
70,92,926
69,92,927
68,92,928
67,93,929
66,93,930
65,93,931
64,93,932
63,93,933
62,93,934
61,93,935
61,93,936
60,93,937
59,93,938
58,94,939
57,94,940
56,94,941
55,94,942
54,94,943
53,94,944
52,94,945
51,94,946
50,94,947
49,94,948
48,95,949
47,95,950
46,95,951
45,95,952
44,95,953
43,95,954
43,95,955
42,95,956
41,95,957
40,95,958
39,96,959
38,96,960
37,96,961
36,96,962
35,96,963
34,96,964
33,96,965
32,96,966
31,96,967
30,96,968
29,97,969
28,97,970
27,97,971
26,97,972
25,97,973
24,97,974
23,97,975
22,97,976
21,97,977
20,97,978
19,98,979
18,98,980
17,98,981
16,98,982
15,98,983
14,98,984
13,98,985
12,98,986
11,98,987
10,98,988
9,99,989
8,99,990
7,99,991
6,99,992
5,99,993
4,99,994
3,99,995
2,99,996
1,99,997
0,99,998
0,100,999
0,100,1000
0,110,1001
0,110,1002
1,110,1003
2,110,1004
2,110,1005
3,110,1006
4,110,1007
5,110,1008
5,110,1009
6,110,1010
7,110,1011
8,111,1012
8,111,1013
9,111,1014
10,111,1015
11,111,1016
11,111,1017
12,111,1018
13,111,1019
14,111,1020
14,111,1021
15,112,1022
16,112,1023
16,112,1024
17,112,1025
18,112,1026
19,112,1027
19,112,1028
20,112,1029
21,112,1030
22,112,1031
22,113,1032
23,113,1033
24,113,1034
24,113,1035
25,113,1036
26,113,1037
27,113,1038
27,113,1039
28,113,1040
29,113,1041
29,114,1042
30,114,1043
31,114,1044
32,114,1045
32,114,1046
33,114,1047
34,114,1048
34,114,1049
35,114,1050
36,114,1051
36,115,1052
37,115,1053
38,115,1054
39,115,1055
39,115,1056
40,115,1057
41,115,1058
41,115,1059
42,115,1060
43,115,1061
43,116,1062
44,116,1063
45,116,1064
45,116,1065
46,116,1066
47,116,1067
48,116,1068
48,116,1069
49,116,1070
50,116,1071
50,117,1072
51,117,1073
52,117,1074
52,117,1075
53,117,1076
54,117,1077
54,117,1078
55,117,1079
56,117,1080
56,117,1081
57,118,1082
58,118,1083
58,118,1084
59,118,1085
60,118,1086
60,118,1087
61,118,1088
62,118,1089
62,118,1090
63,118,1091
64,119,1092
64,119,1093
65,119,1094
66,119,1095
66,119,1096
67,119,1097
68,119,1098
68,119,1099
69,119,1100
70,119,1101
70,120,1102
71,120,1103
71,120,1104
72,120,1105
73,120,1106
73,120,1107
74,120,1108
75,120,1109
75,120,1110
76,120,1111
77,121,1112
77,121,1113
78,121,1114
79,121,1115
79,121,1116
80,121,1117
80,121,1118
81,121,1119
82,121,1120
82,121,1121
83,122,1122
84,122,1123
84,122,1124
85,122,1125
85,122,1126
86,122,1127
87,122,1128
87,122,1129
88,122,1130
89,122,1131
89,123,1132
90,123,1133
90,123,1134
91,123,1135
92,123,1136
92,123,1137
93,123,1138
93,123,1139
94,123,1140
95,123,1141
95,124,1142
96,124,1143
97,124,1144
97,124,1145
98,124,1146
98,124,1147
99,124,1148
100,124,1149
100,124,1150
101,124,1151
101,125,1152
102,125,1153
103,125,1154
103,125,1155
104,125,1156
104,125,1157
105,125,1158
106,125,1159
106,125,1160
107,125,1161
107,126,1162
108,126,1163
108,126,1164
109,126,1165
110,126,1166
110,126,1167
111,126,1168
111,126,1169
112,126,1170
113,126,1171
113,127,1172
114,127,1173
114,127,1174
115,127,1175
115,127,1176
116,127,1177
117,127,1178
117,127,1179
118,127,1180
118,127,1181
119,128,1182
119,128,1183
120,128,1184
121,128,1185
121,128,1186
122,128,1187
122,128,1188
123,128,1189
123,128,1190
124,128,1191
125,129,1192
125,129,1193
126,129,1194
126,129,1195
127,129,1196
127,129,1197
128,129,1198
128,129,1199
129,129,1200
130,129,1201
130,130,1202
131,130,1203
131,130,1204
132,130,1205
132,130,1206
133,130,1207
133,130,1208
134,130,1209
134,130,1210
135,130,1211
135,131,1212
136,131,1213
137,131,1214
137,131,1215
138,131,1216
138,131,1217
139,131,1218
139,131,1219
140,131,1220
140,131,1221
141,132,1222
141,132,1223
142,132,1224
142,132,1225
143,132,1226
143,132,1227
144,132,1228
145,132,1229
145,132,1230
146,132,1231
146,133,1232
147,133,1233
147,133,1234
148,133,1235
148,133,1236
149,133,1237
149,133,1238
150,133,1239
150,133,1240
151,133,1241
151,134,1242
152,134,1243
152,134,1244
153,134,1245
153,134,1246
154,134,1247
154,134,1248
155,134,1249
155,134,1250
156,134,1251
156,135,1252
157,135,1253
157,135,1254
158,135,1255
158,135,1256
159,135,1257
159,135,1258
160,135,1259
160,135,1260
161,135,1261
161,136,1262
162,136,1263
162,136,1264
163,136,1265
163,136,1266
164,136,1267
164,136,1268
165,136,1269
165,136,1270
166,136,1271
166,137,1272
167,137,1273
167,137,1274
167,137,1275
168,137,1276
168,137,1277
169,137,1278
169,137,1279
170,137,1280
170,137,1281
171,138,1282
171,138,1283
172,138,1284
172,138,1285
173,138,1286
173,138,1287
174,138,1288
174,138,1289
174,138,1290
175,138,1291
175,139,1292
176,139,1293
176,139,1294
177,139,1295
177,139,1296
178,139,1297
178,139,1298
179,139,1299
179,139,1300
180,139,1301
180,140,1302
180,140,1303
181,140,1304
181,140,1305
182,140,1306
182,140,1307
183,140,1308
183,140,1309
184,140,1310
184,140,1311
184,141,1312
185,141,1313
185,141,1314
186,141,1315
186,141,1316
187,141,1317
187,141,1318
187,141,1319
188,141,1320
188,141,1321
189,142,1322
189,142,1323
190,142,1324
190,142,1325
190,142,1326
191,142,1327
191,142,1328
192,142,1329
192,142,1330
193,142,1331
193,143,1332
193,143,1333
194,143,1334
194,143,1335
195,143,1336
195,143,1337
195,143,1338
196,143,1339
196,143,1340
197,143,1341
197,144,1342
198,144,1343
198,144,1344
198,144,1345
199,144,1346
199,144,1347
200,144,1348
200,144,1349
200,144,1350
201,144,1351
201,145,1352
202,145,1353
202,145,1354
202,145,1355
203,145,1356
203,145,1357
204,145,1358
204,145,1359
204,145,1360
205,145,1361
205,146,1362
205,146,1363
206,146,1364
206,146,1365
207,146,1366
207,146,1367
207,146,1368
208,146,1369
208,146,1370
209,146,1371
209,147,1372
209,147,1373
210,147,1374
210,147,1375
210,147,1376
211,147,1377
211,147,1378
212,147,1379
212,147,1380
212,147,1381
213,148,1382
213,148,1383
213,148,1384
214,148,1385
214,148,1386
215,148,1387
215,148,1388
215,148,1389
216,148,1390
216,148,1391
216,149,1392
217,149,1393
217,149,1394
217,149,1395
218,149,1396
218,149,1397
218,149,1398
219,149,1399
219,149,1400
220,149,1401
220,150,1402
220,150,1403
221,150,1404
221,150,1405
221,150,1406
222,150,1407
222,150,1408
222,150,1409
223,150,1410
223,150,1411
223,151,1412
224,151,1413
224,151,1414
224,151,1415
225,151,1416
225,151,1417
225,151,1418
226,151,1419
226,151,1420
226,151,1421
227,152,1422
227,152,1423
227,152,1424
228,152,1425
228,152,1426
228,152,1427
229,152,1428
229,152,1429
229,152,1430
230,152,1431
230,153,1432
230,153,1433
231,153,1434
231,153,1435
231,153,1436
231,153,1437
232,153,1438
232,153,1439
232,153,1440
233,153,1441
233,154,1442
233,154,1443
234,154,1444
234,154,1445
234,154,1446
235,154,1447
235,154,1448
235,154,1449
235,154,1450
236,154,1451
236,155,1452
236,155,1453
237,155,1454
237,155,1455
237,155,1456
238,155,1457
238,155,1458
238,155,1459
238,155,1460
239,155,1461
239,156,1462
239,156,1463
240,156,1464
240,156,1465
240,156,1466
240,156,1467
241,156,1468
241,156,1469
241,156,1470
242,156,1471
242,157,1472
242,157,1473
242,157,1474
243,157,1475
243,157,1476
243,157,1477
243,157,1478
244,157,1479
244,157,1480
244,157,1481
245,158,1482
245,158,1483
245,158,1484
245,158,1485
246,158,1486
246,158,1487
246,158,1488
246,158,1489
247,158,1490
247,158,1491
247,159,1492
247,159,1493
248,159,1494
248,159,1495
248,159,1496
248,159,1497
249,159,1498
249,159,1499
249,159,1500
250,159,1501
250,160,1502
250,160,1503
250,160,1504
250,160,1505
251,160,1506
251,160,1507
251,160,1508
251,160,1509
252,160,1510
252,160,1511
252,161,1512
252,161,1513
253,161,1514
253,161,1515
253,161,1516
253,161,1517
254,161,1518
254,161,1519
254,161,1520
254,161,1521
255,162,1522
255,162,1523
255,162,1524
255,162,1525
255,162,1526
256,162,1527
256,162,1528
256,162,1529
256,162,1530
257,162,1531
257,163,1532
257,163,1533
257,163,1534
257,163,1535
258,163,1536
258,163,1537
258,163,1538
258,163,1539
258,163,1540
259,163,1541
259,164,1542
259,164,1543
259,164,1544
260,164,1545
260,164,1546
260,164,1547
260,164,1548
260,164,1549
261,164,1550
261,164,1551
261,165,1552
261,165,1553
261,165,1554
262,165,1555
262,165,1556
262,165,1557
262,165,1558
262,165,1559
263,165,1560
263,165,1561
263,166,1562
263,166,1563
263,166,1564
263,166,1565
264,166,1566
264,166,1567
264,166,1568
264,166,1569
264,166,1570
265,166,1571
265,167,1572
265,167,1573
265,167,1574
265,167,1575
265,167,1576
266,167,1577
266,167,1578
266,167,1579
266,167,1580
266,167,1581
266,168,1582
267,168,1583
267,168,1584
267,168,1585
267,168,1586
267,168,1587
267,168,1588
268,168,1589
268,168,1590
268,168,1591
268,169,1592
268,169,1593
268,169,1594
269,169,1595
269,169,1596
269,169,1597
269,169,1598
269,169,1599
269,169,1600
270,169,1601
270,170,1602
270,170,1603
270,170,1604
270,170,1605
270,170,1606
270,170,1607
271,170,1608
271,170,1609
271,170,1610
271,170,1611
271,171,1612
271,171,1613
271,171,1614
272,171,1615
272,171,1616
272,171,1617
272,171,1618
272,171,1619
272,171,1620
272,171,1621
272,172,1622
273,172,1623
273,172,1624
273,172,1625
273,172,1626
273,172,1627
273,172,1628
273,172,1629
273,172,1630
274,172,1631
274,173,1632
274,173,1633
274,173,1634
274,173,1635
274,173,1636
274,173,1637
274,173,1638
274,173,1639
275,173,1640
275,173,1641
275,174,1642
275,174,1643
275,174,1644
275,174,1645
275,174,1646
275,174,1647
275,174,1648
276,174,1649
276,174,1650
276,174,1651
276,175,1652
276,175,1653
276,175,1654
276,175,1655
276,175,1656
276,175,1657
276,175,1658
277,175,1659
277,175,1660
277,175,1661
277,176,1662
277,176,1663
277,176,1664
277,176,1665
277,176,1666
277,176,1667
277,176,1668
277,176,1669
277,176,1670
278,176,1671
278,177,1672
278,177,1673
278,177,1674
278,177,1675
278,177,1676
278,177,1677
278,177,1678
278,177,1679
278,177,1680
278,177,1681
278,178,1682
278,178,1683
279,178,1684
279,178,1685
279,178,1686
279,178,1687
279,178,1688
279,178,1689
279,178,1690
279,178,1691
279,179,1692
279,179,1693
279,179,1694
279,179,1695
279,179,1696
279,179,1697
279,179,1698
279,179,1699
279,179,1700
280,179,1701
280,180,1702
280,180,1703
280,180,1704
280,180,1705
280,180,1706
280,180,1707
280,180,1708
280,180,1709
280,180,1710
280,180,1711
280,181,1712
280,181,1713
280,181,1714
280,181,1715
280,181,1716
280,181,1717
280,181,1718
280,181,1719
280,181,1720
280,181,1721
280,182,1722
280,182,1723
280,182,1724
280,182,1725
280,182,1726
280,182,1727
280,182,1728
281,182,1729
281,182,1730
281,182,1731
281,183,1732
281,183,1733
281,183,1734
281,183,1735
281,183,1736
281,183,1737
281,183,1738
281,183,1739
281,183,1740
281,183,1741
281,184,1742
281,184,1743
281,184,1744
281,184,1745
281,184,1746
281,184,1747
281,184,1748
281,184,1749
281,184,1750
281,184,1751
281,185,1752
281,185,1753
281,185,1754
281,185,1755
281,185,1756
281,185,1757
281,185,1758
281,185,1759
281,185,1760
281,185,1761
281,186,1762
281,186,1763
281,186,1764
281,186,1765
281,186,1766
281,186,1767
281,186,1768
281,186,1769
281,186,1770
281,186,1771
281,187,1772
281,187,1773
280,187,1774
280,187,1775
280,187,1776
280,187,1777
280,187,1778
280,187,1779
280,187,1780
280,187,1781
280,188,1782
280,188,1783
280,188,1784
280,188,1785
280,188,1786
280,188,1787
280,188,1788
280,188,1789
280,188,1790
280,188,1791
280,189,1792
280,189,1793
280,189,1794
280,189,1795
280,189,1796
280,189,1797
280,189,1798
280,189,1799
280,189,1800
280,189,1801
279,190,1802
279,190,1803
279,190,1804
279,190,1805
279,190,1806
279,190,1807
279,190,1808
279,190,1809
279,190,1810
279,190,1811
279,191,1812
279,191,1813
279,191,1814
279,191,1815
279,191,1816
279,191,1817
279,191,1818
278,191,1819
278,191,1820
278,191,1821
278,192,1822
278,192,1823
278,192,1824
278,192,1825
278,192,1826
278,192,1827
278,192,1828
278,192,1829
278,192,1830
278,192,1831
277,193,1832
277,193,1833
277,193,1834
277,193,1835
277,193,1836
277,193,1837
277,193,1838
277,193,1839
277,193,1840
277,193,1841
277,194,1842
277,194,1843
276,194,1844
276,194,1845
276,194,1846
276,194,1847
276,194,1848
276,194,1849
276,194,1850
276,194,1851
276,195,1852
276,195,1853
275,195,1854
275,195,1855
275,195,1856
275,195,1857
275,195,1858
275,195,1859
275,195,1860
275,195,1861
275,196,1862
274,196,1863
274,196,1864
274,196,1865
274,196,1866
274,196,1867
274,196,1868
274,196,1869
274,196,1870
274,196,1871
273,197,1872
273,197,1873
273,197,1874
273,197,1875
273,197,1876
273,197,1877
273,197,1878
273,197,1879
272,197,1880
272,197,1881
272,198,1882
272,198,1883
272,198,1884
272,198,1885
272,198,1886
272,198,1887
271,198,1888
271,198,1889
271,198,1890
271,198,1891
271,199,1892
271,199,1893
271,199,1894
270,199,1895
270,199,1896
270,199,1897
270,199,1898
270,199,1899
270,199,1900
270,199,1901
269,200,1902
269,200,1903
269,200,1904
269,200,1905
269,200,1906
269,200,1907
268,200,1908
268,200,1909
268,200,1910
268,200,1911
268,201,1912
268,201,1913
267,201,1914
267,201,1915
267,201,1916
267,201,1917
267,201,1918
267,201,1919
266,201,1920
266,201,1921
266,202,1922
266,202,1923
266,202,1924
266,202,1925
265,202,1926
265,202,1927
265,202,1928
265,202,1929
265,202,1930
265,202,1931
264,203,1932
264,203,1933
264,203,1934
264,203,1935
264,203,1936
263,203,1937
263,203,1938
263,203,1939
263,203,1940
263,203,1941
263,204,1942
262,204,1943
262,204,1944
262,204,1945
262,204,1946
262,204,1947
261,204,1948
261,204,1949
261,204,1950
261,204,1951
261,205,1952
260,205,1953
260,205,1954
260,205,1955
260,205,1956
260,205,1957
259,205,1958
259,205,1959
259,205,1960
259,205,1961
258,206,1962
258,206,1963
258,206,1964
258,206,1965
258,206,1966
257,206,1967
257,206,1968
257,206,1969
257,206,1970
257,206,1971
256,207,1972
256,207,1973
256,207,1974
256,207,1975
255,207,1976
255,207,1977
255,207,1978
255,207,1979
255,207,1980
254,207,1981
254,208,1982
254,208,1983
254,208,1984
253,208,1985
253,208,1986
253,208,1987
253,208,1988
252,208,1989
252,208,1990
252,208,1991
252,209,1992
251,209,1993
251,209,1994
251,209,1995
251,209,1996
250,209,1997
250,209,1998
250,209,1999
250,209,2000
250,209,2001
249,210,2002
249,210,2003
249,210,2004
248,210,2005
248,210,2006
248,210,2007
248,210,2008
247,210,2009
247,210,2010
247,210,2011
247,211,2012
246,211,2013
246,211,2014
246,211,2015
246,211,2016
245,211,2017
245,211,2018
245,211,2019
245,211,2020
244,211,2021
244,212,2022
244,212,2023
243,212,2024
243,212,2025
243,212,2026
243,212,2027
242,212,2028
242,212,2029
242,212,2030
242,212,2031
241,213,2032
241,213,2033
241,213,2034
240,213,2035
240,213,2036
240,213,2037
240,213,2038
239,213,2039
239,213,2040
239,213,2041
238,214,2042
238,214,2043
238,214,2044
238,214,2045
237,214,2046
237,214,2047
237,214,2048
236,214,2049
236,214,2050
236,214,2051
235,215,2052
235,215,2053
235,215,2054
235,215,2055
234,215,2056
234,215,2057
234,215,2058
233,215,2059
233,215,2060
233,215,2061
232,216,2062
232,216,2063
232,216,2064
231,216,2065
231,216,2066
231,216,2067
231,216,2068
230,216,2069
230,216,2070
230,216,2071
229,217,2072
229,217,2073
229,217,2074
228,217,2075
228,217,2076
228,217,2077
227,217,2078
227,217,2079
227,217,2080
226,217,2081
226,218,2082
226,218,2083
225,218,2084
225,218,2085
225,218,2086
224,218,2087
224,218,2088
224,218,2089
223,218,2090
223,218,2091
223,219,2092
222,219,2093
222,219,2094
222,219,2095
221,219,2096
221,219,2097
221,219,2098
220,219,2099
220,219,2100
220,219,2101
219,220,2102
219,220,2103
218,220,2104
218,220,2105
218,220,2106
217,220,2107
217,220,2108
217,220,2109
216,220,2110
216,220,2111
216,221,2112
215,221,2113
215,221,2114
215,221,2115
214,221,2116
214,221,2117
213,221,2118
213,221,2119
213,221,2120
212,221,2121
212,222,2122
212,222,2123
211,222,2124
211,222,2125
210,222,2126
210,222,2127
210,222,2128
209,222,2129
209,222,2130
209,222,2131
208,223,2132
208,223,2133
207,223,2134
207,223,2135
207,223,2136
206,223,2137
206,223,2138
205,223,2139
205,223,2140
205,223,2141
